,Tycho Brahe's Mars Observations,,,,,,,,,,,,,,,,,,,
,Source: Tychonis Brahe Dani Opera Omnia,,,,,,,,,,,,,,,,,,,
,"Imput by: Wayne Pafko (March 24, 2000)",,,,,,,Brahe's Declination Data Converted to Numbers,,,,,,,1582.88706365503,,,,,
,"[MS] = Mars Symbol (you know…the ""male"" sign)",,,,,,,(not adjusted to current dates),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Year,Day,Time,Quote,Volume,Page,,Year,Month,Day,Day (adj),Hour,Min,Days since 1 AD,Date,,Dec (deg),Dec (min),Dec (sec),Declination
,1586,DIE 10 OCTOBRIS.,H.2 M.32,alt. pinnac.  15  3 1/2,11,64,,1586,10,10,20,2,32,579578.605555556,1586.7997414252,1,15,3,30,15.0583333333333
,1586,DIE 10 OCTOBRIS.,H.6 M.14,Declin. [MS] B. vno  13  0 1/2,11,64,,1586,10,10,20,6,14,579578.759722222,1586.80016351053,1,13,0,30,13.0083333333333
,1586,DIE 10 OCTOBRIS.,H.6 M.14,alt. pinnac.  13  0 2/3,11,64,,1586,10,10,20,6,14,579578.759722222,1586.80016351053,1,13,0,40,13.0111111111111
,1586,DIE 24 OCTOBRIS.,H.6  M.35,Declin. [MS] B.  12  39 3/4,11,64,,1586,10,24,34,6,35,579592.774305556,1586.83853334854,1,12,39,45,12.6625
,1586,DIE 25 OCTOBRIS A.M.,H.5 M.11,Declinatio [MS]  12  29 1/3,11,64,,1586,10,25,35,5,11,579593.715972222,1586.84111149137,1,12,29,20,12.4888888888889
,1586,DIE 25 OCTOBRIS A.M.,H.5 M.16,Repetita Decl. [MS]  12  29 1/3,11,64,,1586,10,25,35,5,16,579593.719444444,1586.84112099779,1,12,29,20,12.4888888888889
,1586,DIE 25 OCTOBRIS A.M.,H.5 M.32,Declin. [MS] vt prius  12  29 1/3,11,64,,1586,10,25,35,5,32,579593.730555556,1586.84115141836,1,12,29,20,12.4888888888889
,1586,DIE 1 NOUEMBRIS A.M.,H.5 M.6,Declin. [MS] Bor.  11  2 3/4,11,64,,1586,11,1,11,5,6,579600.7125,1586.86026694045,1,11,2,45,11.0458333333333
,1586,DIE 2 NOUEMBRIS A.M.,H.4 M.46 1/6,Declin. [MS] Bor.  11 3,11,64,,1586,11,2,12,4,46.16666,579601.698726847,1586.8629670824,1,11,3,,11.05
,1586,DIE 8 NOUREMBRIS A.M.,H.6 M.34,Declin. [MS] Bor.  10  4 1/2,11,65,,1586,11,8,18,6,34,579607.773611111,1586.87959920907,1,10,4,30,10.075
,1586,DIE 10 NOUEMBRIS A.M.,H.7 M.20,Declin. Bor.  9  32 1/2,11,65,,1586,11,10,20,7,20,579609.805555556,1586.88516236976,1,9,32,30,9.54166666666667
,1586,DIE 10 NOUEMBRIS A.M.,H.7 M.28 1/2,Repetita Declin. [MS]  9  33,11,65,,1586,11,10,20,7,28.5,579609.811458333,1586.88517853069,1,9,33,,9.55
,1586,DIE 11 NOUEMBRIS A.M.,H.4 M.19 S.50,Declin [MS] Bor.  9  25 1/2,11,65,,1586,11,11,21,4,19.8333,579610.680439792,1586.88755767226,1,9,25,30,9.425
,1586,DIE 11 NOUEMBRIS A.M.,"H.7 M.6 45""",Decl. ex alt.  9  25  0,11,65,,1586,11,11,21,7,6.75,579610.796354167,1586.88787502852,1,9,25,,9.41666666666667
,1586,DIE 23 NOUEMBRIS A.M.,H.6 M.15,Declin. [MS] B. vno  7  19 3/4,11,65,,1586,11,23,33,6,15,579622.760416667,1586.92063084645,1,7,19,45,7.32916666666667
,1586,DIE 23 NOUEMBRIS A.M.,H.7 M.24,Declin. [MS] B. vno pinn.  7  19 2/3,11,66,,1586,11,23,33,7,24,579622.808333333,1586.92076203514,1,7,19,40,7.32777777777778
,1586,DIE 23 NOUEMBRIS A.M.,H.7 M.24,altero pinac.  7  19 5/6,11,66,,1586,11,23,33,7,24,579622.808333333,1586.92076203514,1,7,19,50,7.33055555555556
,1586,DIE 1 DECEMBRIS.,H.7 M.35 1/2,Declin. [MS] Bor.  6  2 1/6,11,66,,1586,12,1,11,7,35.5,579630.816319444,1586.94268670621,1,6,2,10,6.03611111111111
,1586,DIE 1 DECEMBRIS.,H.7 M.35 1/2,Alt. pinnac.  6  2 1/4,11,66,,1586,12,1,11,7,35.5,579630.816319444,1586.94268670621,1,6,2,15,6.0375
,1586,"DIE 16 DECEMBRIS, MANE.",H.6 M.4,Decl. [MS] per Armillas  3  53 1/2,11,66,,1586,12,16,26,6,4,579645.752777778,1586.98358050042,1,3,53,30,3.89166666666667
,1586,"DIE 16 DECEMBRIS, MANE.",H.6 M.4,alt. pinn.  3  54,11,66,,1586,12,16,26,6,4,579645.752777778,1586.98358050042,1,3,54,,3.9
,1586,DIE 27 DECEMBRIS A.M.,H.4 M.8,Declin. [MS] Bor. vno  2  40,11,66,,1586,12,27,37,4,8,579656.672222222,1587.01347630999,1,2,40,,2.66666666666667
,1586,DIE 27 DECEMBRIS A.M.,H.4 M.8,alt. pin.  2  40,11,66,,1586,12,27,37,4,8,579656.672222222,1587.01347630999,1,2,40,,2.66666666666667
,1586,DIE 27 DECEMBRIS A.M.,H.7 M.2 S.50,Declin. Martis repet.  2  38 3/4,11,66,,1586,12,27,37,7,2.83333,579656.793634257,1587.01380871802,1,2,38,45,2.64583333333333
,1586,DIE 27 DECEMBRIS A.M.,H. 3 5/6,Declinatio [MS] tis  2  39 1/2 B.,11,66,,1586,12,27,37,3,50,579656.659722222,1587.01344208685,1,2,39,30,2.65833333333333
,1586,DIE 27 DECEMBRIS A.M.,H.4 0,Declinatio  2  39 2/3 B.,11,66,,1586,12,27,37,4,0,579656.666666667,1587.0134610997,1,2,39,40,2.66111111111111
,1587,DIE 1 JANUARIJ A.M.,H.7 M.8,Declin. [MS]  per Armill. fubt.  2  11 1/2 Bor.,11,177,,1587,1,1,11,7,8,579661.797222222,1587.02750779527,1,2,11,30,2.19166666666667
,1587,DIE 1 JANUARIJ A.M.,H.7 M.8,altero pinnacidio  2  12 1/2,11,177,,1587,1,1,11,7,8,579661.797222222,1587.02750779527,1,2,12,30,2.20833333333333
,1587,DIE 9 JANUARIJ A.M.,H.6 M.35 S.56,Declin. [MS]  vno  1  39 1/2,11,178,,1587,1,9,19,6,35.9,579669.774930556,1587.04934957031,1,1,39,30,1.65833333333333
,1587,DIE 9 JANUARIJ A.M.,H.6 M.35 S.56,altero pinn.  1  39 5/6,11,178,,1587,1,9,19,6,35.9,579669.774930556,1587.04934957031,1,1,39,50,1.66388888888889
,1587,DIE 10 JANUARIJ A.M.,H. 5  M.15,"[MS] Decl. Bor.  1  35  bis, bona",11,178,,1587,1,10,20,5,15,579670.71875,1587.05193360712,1,1,35,,1.58333333333333
,1587,DIE 11 JANUARIJ.,H.6 M.48,Declin. 1 31 Bor.,11,178,,1587,1,11,21,6,48,579671.783333333,1587.05484827744,1,1,31,,1.51666666666667
,1587,DIE 11 JANUARIJ.,H.6 M.48,1  31 1/4 dubia,11,178,,1587,1,11,21,6,48,579671.783333333,1587.05484827744,1,1,31,15,1.52083333333333
,1587,DIE 14 JANUARIJ.,H.7 M.44 1/2,Declin. [MS] B. vno pinn.  1  26,11,179,,1587,1,14,24,7,44.5,579674.822569444,1587.06316925241,1,1,26,,1.43333333333333
,1587,DIE 14 JANUARIJ.,H.7 M.44 1/2,alt. pinn.  1  25 1/2,11,179,,1587,1,14,24,7,44.5,579674.822569444,1587.06316925241,1,1,25,30,1.425
,1587,DIE 14 JANUARIJ.,H.8 M.0,Repetita Declin. [MS] Bor. vno  1  26,11,179,,1587,1,14,24,8,0,579674.833333333,1587.06319872234,1,1,26,,1.43333333333333
,1587,DIE 14 JANUARIJ.,H.8 M.0,altero  1  25 1/2,11,179,,1587,1,14,24,8,0,579674.833333333,1587.06319872234,1,1,25,30,1.425
,1587,"DIE 15 JANUARIJ, MANE.",H.4 M.45,Declin. [MS] Bor. vno  1  23 1/2,11,179,,1587,1,15,25,4,45,579675.697916667,1587.0655658225,1,1,23,30,1.39166666666667
,1587,"DIE 15 JANUARIJ, MANE.",H.4 M.45,altero  1  23,11,179,,1587,1,15,25,4,45,579675.697916667,1587.0655658225,1,1,23,,1.38333333333333
,1587,"DIE 16 JANUARIJ, A.M.",H.4 M.51,"Declinatio [MS] 1g 21' B vnico pinnacidio, inter nubes obferuata.",11,179,,1587,1,16,26,4,51,579676.702083333,1587.06831508099,1,1,21,,1.35
,1587,"DIE 26 JANUARIJ, MANE.",H.4 M.28,Declin. [MS] B. vno pinn.  1  16 1/2,11,179,,1587,1,26,36,4,28,579686.686111111,1587.0956498593,1,1,16,30,1.275
,1587,"DIE 26 JANUARIJ, MANE.",H.4 M.28,altero  1  16,11,179,,1587,1,26,36,4,28,579686.686111111,1587.0956498593,1,1,16,,1.26666666666667
,1587,"DIE 26 JANUARIJ, MANE.",H.6 M.8,Declin. [MS] B. vno  1  16 1/2,11,180,,1587,1,26,36,6,8,579686.755555556,1587.09583998783,1,1,16,30,1.275
,1587,"DIE 26 JANUARIJ, MANE.",H.6 M.8,altero pinn.  1  16,11,180,,1587,1,26,36,6,8,579686.755555556,1587.09583998783,1,1,16,,1.26666666666667
,1587,"DIE 28 JANUARIJ, MANE.",H.4 M.25,Decl. [MS] Bor. vno pinn.  1  19,11,180,,1587,1,28,38,4,25,579688.684027778,1587.10111985702,1,1,19,,1.31666666666667
,1587,"DIE 28 JANUARIJ, MANE.",H.4 M.25,altero pinn.  1  18 1/2,11,180,,1587,1,28,38,4,25,579688.684027778,1587.10111985702,1,1,18,30,1.30833333333333
,1587,"DIE 28 JANUARIJ, MANE.",H.5 M.10,Repetita declin. [MS] Bor.  1  19,11,180,,1587,1,28,38,5,10,579688.715277778,1587.10120541486,1,1,19,,1.31666666666667
,1587,"DIE 29 JANUARIJ, MANE.",H.5 M.12 2/3,Declinatio [MS] Bor. per Armillas  1  21 1/2,11,180,,1587,1,29,39,5,12.6666,579689.717129583,1587.10394833561,1,1,21,30,1.35833333333333
,1587,"DIE 29 JANUARIJ, MANE.",H.6 M.14,Repetita decl. [MS] Bor.  1  21 1/2,11,180,,1587,1,29,39,6,14,579689.759722222,1587.10406494791,1,1,21,30,1.35833333333333
,1587,DIE 9 JANUARIJ (FEB???),H.6  M.0,Declin. [MS]  1  39 3/4 B.,11,180,,1587,2,9,19,6,0,579700.75,1587.13415468857,1,1,39,45,1.6625
,1587,DIE 9 JANUARIJ (FEB???),H.7 M.20,Declinatio B.  1  39 3/4,11,180,,1587,2,9,19,7,20,579700.805555556,1587.13430679139,1,1,39,45,1.6625
,1587,DIE 10 JANUARIJ (FEB???),H.5 M.6,Decl. [MS] B.  1  34 1/2,11,180,,1587,2,10,20,5,6,579701.7125,1587.13678986995,1,1,34,30,1.575
,1587,DIE 10 JANUARIJ (FEB???),H.5 M.17,Declin. Bor.  1  34  30,11,180,,1587,2,10,20,5,17,579701.720138889,1587.13681078409,1,1,34,30,1.575
,1587,DIE 14 JANUARIJ (FEB???),H.7 M.4,Declinatio Bor.  1  25 3/4,11,181,,1587,2,14,24,7,4,579705.794444445,1587.14796562476,1,1,25,45,1.42916666666667
,1587,DIE 14 JANUARIJ (FEB???),H.15 M.52,Declinatio Bor.  1  23  25,11,181,,1587,2,14,24,15,52,579706.161111111,1587.14896950338,1,1,23,25,1.39027777777778
,1587,DIE 14 JANUARIJ (FEB???),H.16 M.45,Declin. per Armill.  1  23  10,11,181,,1587,2,14,24,16,45,579706.197916667,1587.1490702715,1,1,23,10,1.38611111111111
,1587,DIE 15 JANUARIJ. (FEB???),H.15 M.57,Declin. B.  1  21,11,181,,1587,2,15,25,15,57,579707.164583333,1587.1517168606,1,1,21,,1.35
,1587,DIE 21 FEBRUARIJ.,H.9,Declin. [MS] fruit  3  13,11,181,,1587,2,21,31,9,0,579712.875,1587.16735112936,1,3,13,,3.21666666666667
,1587,DIE 21 FEBRUARIJ.,H.10  M.22,Declin. [MS]  3  14,11,181,,1587,2,21,31,10,22,579712.931944444,1587.16750703476,1,3,14,,3.23333333333333
,1587,DIE 21 FEBRUARIJ.,H.10  M.22,3  14 1/4,11,181,,1587,2,21,31,10,22,579712.931944444,1587.16750703476,1,3,14,15,3.2375
,1587,DIE 23 FEBRUARIJ.,H.8 3/4,declinatio [MS] 3 grad. 29 2/3 Min. bis.,11,181,,1587,2,23,33,8,45,579714.864583333,1587.17279831166,1,3,29,40,3.49444444444444
,1587,DIE 23 FEBRUARIJ.,H.1 M.50,Declin. [MS]  B.  3  33 1/3,11,181,,1587,2,23,33,1,50,579714.576388889,1587.17200927827,1,3,33,20,3.55555555555556
,1587,"DIE 27 FEBRUARIJ, MANE.",H.4 M.23,Declin. [MS] B. vno pinna.  4  1,11,182,,1587,2,27,37,4,23,579718.682638889,1587.18325157807,1,4,1,,4.01666666666667
,1587,"DIE 27 FEBRUARIJ, MANE.",H.4 M.23,altero  4  1  dubiae,11,182,,1587,2,27,37,4,23,579718.682638889,1587.18325157807,1,4,1,,4.01666666666667
,1587,"DIE 27 FEBRUARIJ, MANE.",H.7 M.55,Per Armill. verific. Decl.  4  5 1/4 B.,11,182,,1587,2,27,37,7,55,579718.829861111,1587.18365465054,1,4,5,15,4.0875
,1587,DIE 3 MARTIJ.,H.1 M.30,Declin. [MS]  4  29 1/2,11,182,,1587,3,3,13,1,30,579722.5625,1587.19387405886,1,4,29,30,4.49166666666667
,1587,DIE 3 MARTIJ.,H.1 M.30,alt. pinn.  4  29 1/4,11,182,,1587,3,3,13,1,30,579722.5625,1587.19387405886,1,4,29,15,4.4875
,1587,DIE 3 MARTIJ.,H.5 M.6,Declin.  4  32 3/4,11,182,,1587,3,3,13,5,6,579722.7125,1587.19428473648,1,4,32,45,4.54583333333333
,1587,DIE 3 MARTIJ.,H.5 M.11,4  33,11,182,,1587,3,3,13,5,11,579722.715972222,1587.19429424291,1,4,33,,4.55
,1587,EODEM DIE 3 MARTIJ P.M.,H.7 M.33 1/2,Declin. [MS]  4  38 B,11,183,,1587,3,3,13,7,33.5,579722.814930556,1587.19456517606,1,4,38,,4.63333333333333
,1587,EODEM DIE 3 MARTIJ P.M.,H.7 M.39,Declin. [MS]  4  38,11,183,,1587,3,3,13,7,39,579722.81875,1587.19457563313,1,4,38,,4.63333333333333
,1587,EODEM DIE 3 MARTIJ P.M.,H.7 M.48,Declin. [MS]  4  38,11,183,,1587,3,3,13,7,48,579722.825,1587.1945927447,1,4,38,,4.63333333333333
